,title,year,kind,genre,rating,vote,country,language,director,runtime
1708,Career Girls,1997.0,0,4,1,0.00223713101350808,7,2,2452,0.05933250927070457
1709,Storm Over Asia,1928.0,0,7,1,0.000822474637319147,9,0,3562,0.05871446229913473
1710,"Madonna: Ciao, Italia! - Live from Italy",1987.0,0,6,4,0.00026928428866300957,5,0,1543,0.049443757725587144
1711,The Powerpuff Girls: 'Twas the Fight Before Christmas,2003.0,0,2,1,0.00022623129530210611,8,2,2935,0.09394313967861556
1712,Tales of the Brothers Quay,1987.0,0,2,4,0.000172211973443614,7,2,3254,0.0519159456118665
1713,101 Dalmatians 2: Patch's London Adventure,2002.0,0,2,2,0.003603454312244678,8,2,1598,0.05995055624227441
1714,White Sun of the Desert,1970.0,0,0,1,0.002808598576326865,9,0,3557,0.01792336217552534
1715,The Divorce,2003.0,0,4,2,0.004577832907271163,8,0,1456,0.05995055624227441
1717,Cosmic Voyage,1996.0,0,6,1,0.00029121694565818686,8,2,275,0.0661310259579728
1718,The Original Latin Kings of Comedy,2002.0,0,6,1,0.00013768834669194608,8,0,1524,0.06860321384425215
1720,Crocodile Dundee II,1988.0,0,0,2,0.022539054345062433,9,0,1675,0.03584672435105068
1721,Orwell Rolls in His Grave,2003.0,0,6,1,0.00045693035406619274,8,2,2962,0.09023485784919652
1723,Blind Justice,1994.0,0,0,2,0.0003338637787043648,8,2,2889,0.054388133498145856
1729,The House That Dripped Blood,1971.0,0,8,1,0.002382942566494536,7,2,2701,0.049443757725587144
1730,In the Light of Reverence,2001.0,0,6,1,8.123206294510093e-06,8,2,596,0.05315203955500618
1731,Rapunzel,1983.0,1,1,1,8.123206294510094e-05,8,2,1180,0.036464771322620514
1732,Koi... Mil Gaya,2003.0,0,0,1,0.00919871880790323,4,0,2815,0.0519159456118665
1733,The Everly Brothers Reunion Concert,1983.0,0,9,4,4.0616031472550474e-06,7,2,2899,0.027194066749072928
1734,National Geographic: The FBI,2003.0,0,6,2,1.9901855421549728e-05,8,0,259,0.05686032138442521
1735,S21: The Khmer Rouge Killing Machine,2003.0,0,6,1,0.00043215457486793697,9,0,2914,0.053770086526576014
1736,The Same River Twice,2003.0,0,6,1,0.00011494336906731783,8,2,2930,0.09270704573547588
1737,Crop Circles: Quest for Truth,2002.0,0,6,1,9.219839144268957e-05,8,2,3610,0.04697156983930778
1738,Life and Debt,2001.0,0,6,1,0.00039722478780154357,8,2,3234,0.054388133498145856
1739,The Grass Is Greener,1960.0,0,4,1,0.001982062335860463,7,2,3220,0.06551297898640296
1740,Freeze Frame,2004.0,0,5,1,0.0011543076144498845,7,2,1745,0.012360939431396786
